BSSID,08:1f:f3:b2:d0:a1,SSID,eduroam,level,-61
BSSID,f8:5f:2a:5f:5c:a8,SSID,NOKIA Lumia 900_5438,level,-76
BSSID,00:18:84:88:bf:88,SSID,MyPlace,level,-84
BSSID,00:27:0d:2d:dd:c0,SSID,aalto open,level,-77
BSSID,00:27:0d:2d:dd:c1,SSID,eduroam,level,-75
BSSID,08:1f:f3:b2:d0:a0,SSID,aalto open,level,-59
BSSID,00:27:0d:2d:d0:71,SSID,eduroam,level,-76
BSSID,a4:56:30:e8:17:61,SSID,eduroam,level,-80
BSSID,a4:56:30:e8:17:60,SSID,aalto open,level,-82
BSSID,00:1d:7e:fc:31:06,SSID,NFC,level,-77
BSSID,00:27:0d:08:bf:11,SSID,eduroam,level,-88
BSSID,10:6f:3f:f7:37:c8,SSID,Ren_2.4,level,-91
BSSID,00:22:55:df:65:11,SSID,eduroam,level,-78
BSSID,24:01:c7:b8:d4:e1,SSID,eduroam,level,-90
BSSID,00:27:0d:2d:d0:70,SSID,aalto open,level,-73
BSSID,00:22:55:df:65:10,SSID,aalto open,level,-78
BSSID,00:27:0d:08:bf:10,SSID,aalto open,level,-88
BSSID,0e:b6:24:9f:49:f2,SSID,Portthru,level,-79
BSSID,00:27:0d:08:be:80,SSID,aalto open,level,-91
BSSID,00:90:4c:91:00:03,SSID,dd-wrt,level,-82
BSSID,00:27:0d:08:c3:21,SSID,eduroam,level,-85
BSSID,00:27:0d:0b:d1:c1,SSID,eduroam,level,-87
BSSID,a0:cf:5b:ca:b0:31,SSID,eduroam,level,-88
BSSID,ee:43:f6:71:d2:a0,SSID,cloudlet_test_2g,level,-87
BSSID,a0:cf:5b:fa:34:e1,SSID,eduroam,level,-82
BSSID,00:27:0d:08:c3:20,SSID,aalto open,level,-83
BSSID,08:1f:f3:e0:1a:40,SSID,aalto open,level,-82
BSSID,a0:cf:5b:ca:b0:30,SSID,aalto open,level,-86
BSSID,08:1f:f3:b2:d0:a1,SSID,eduroam,level,-58
BSSID,f8:5f:2a:5f:5c:a8,SSID,NOKIA Lumia 900_5438,level,-75
BSSID,00:18:84:88:bf:88,SSID,MyPlace,level,-76
BSSID,00:27:0d:2d:dd:c0,SSID,aalto open,level,-77
BSSID,00:27:0d:2d:dd:c1,SSID,eduroam,level,-79
BSSID,08:1f:f3:b2:d0:a0,SSID,aalto open,level,-65
BSSID,00:27:0d:2d:d0:71,SSID,eduroam,level,-80
BSSID,a4:56:30:e8:17:61,SSID,eduroam,level,-84
BSSID,a4:56:30:e8:17:60,SSID,aalto open,level,-82
BSSID,00:1d:7e:fc:31:06,SSID,NFC,level,-77
BSSID,00:27:0d:08:bf:11,SSID,eduroam,level,-88
BSSID,10:6f:3f:f7:37:c8,SSID,Ren_2.4,level,-91
BSSID,00:22:55:df:65:11,SSID,eduroam,level,-78
BSSID,24:01:c7:b8:d4:e1,SSID,eduroam,level,-87
BSSID,00:27:0d:2d:d0:70,SSID,aalto open,level,-79
BSSID,00:22:55:df:65:10,SSID,aalto open,level,-87
BSSID,00:27:0d:08:bf:10,SSID,aalto open,level,-88
BSSID,0e:b6:24:9f:49:f2,SSID,Portthru,level,-79
BSSID,00:27:0d:08:be:80,SSID,aalto open,level,-91
BSSID,00:90:4c:91:00:03,SSID,dd-wrt,level,-83
BSSID,00:27:0d:08:c3:21,SSID,eduroam,level,-85
BSSID,00:27:0d:0b:d1:c1,SSID,eduroam,level,-87
BSSID,a0:cf:5b:ca:b0:31,SSID,eduroam,level,-88
BSSID,ee:43:f6:71:d2:a0,SSID,cloudlet_test_2g,level,-87
BSSID,a0:cf:5b:fa:34:e1,SSID,eduroam,level,-82
BSSID,00:27:0d:08:c3:20,SSID,aalto open,level,-83
BSSID,08:1f:f3:e0:1a:40,SSID,aalto open,level,-82
BSSID,a0:cf:5b:ca:b0:30,SSID,aalto open,level,-86
BSSID,a0:cf:5b:fa:34:e0,SSID,aalto open,level,-84
BSSID,24:01:c7:b8:d4:e0,SSID,aalto open,level,-87
BSSID,08:1f:f3:b2:d0:a1,SSID,eduroam,level,-51
BSSID,f8:5f:2a:5f:5c:a8,SSID,NOKIA Lumia 900_5438,level,-72
BSSID,00:18:84:88:bf:88,SSID,MyPlace,level,-77
BSSID,00:27:0d:2d:dd:c0,SSID,aalto open,level,-78
BSSID,00:27:0d:2d:dd:c1,SSID,eduroam,level,-76
BSSID,08:1f:f3:b2:d0:a0,SSID,aalto open,level,-52
BSSID,00:27:0d:2d:d0:71,SSID,eduroam,level,-80
BSSID,a4:56:30:e8:17:61,SSID,eduroam,level,-81
BSSID,a4:56:30:e8:17:60,SSID,aalto open,level,-79
BSSID,00:1d:7e:fc:31:06,SSID,NFC,level,-84
BSSID,10:6f:3f:f7:37:c8,SSID,Ren_2.4,level,-91
BSSID,00:22:55:df:65:11,SSID,eduroam,level,-84
BSSID,24:01:c7:b8:d4:e1,SSID,eduroam,level,-87
BSSID,00:27:0d:2d:d0:70,SSID,aalto open,level,-79
BSSID,00:22:55:df:65:10,SSID,aalto open,level,-87
BSSID,00:27:0d:08:bf:10,SSID,aalto open,level,-88
BSSID,0e:b6:24:9f:49:f2,SSID,Portthru,level,-86
BSSID,00:90:4c:91:00:03,SSID,dd-wrt,level,-83
BSSID,00:27:0d:08:c3:21,SSID,eduroam,level,-85
BSSID,00:27:0d:0b:d1:c1,SSID,eduroam,level,-87
